Airport_A,Airport_B,Count,Month,A_IATA,A_Name,A_City,A_State,A_Country,A_Elevation,A_Lat,A_Lon,A_TZ,B_IATA,B_Name,B_City,B_State,B_Country,B_Elevation,B_Lat,B_Lon,B_TZ
KJFK,LTFM,90,2025-09,JFK,John F Kennedy International Airport,New York,New York,US,13,40.63980103,-73.77890015,America/New_York,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul
KSFO,LBBG,62,2025-09,SFO,San Francisco International Airport,San Francisco,California,US,13,37.6189994812,-122.375,America/Los_Angeles,BOJ,Burgas Airport,Burgas,Burgas,BG,135,42.5695991516,27.5151996613,Europe/Sofia
LTBA,SBGR,6,2025-09,ISL,Ataturk International Airport,Istanbul,Istanbul,TR,163,40.9768981934,28.8145999908,Europe/Istanbul,GRU,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,Sao Paulo,BR,2459,-23.4355564117,-46.4730567932,America/Sao_Paulo
LTFM,SBGR,44,2025-09,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul,GRU,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,Sao Paulo,BR,2459,-23.4355564117,-46.4730567932,America/Sao_Paulo
WMKK,YSSY,276,2025-09,KUL,Kuala Lumpur International Airport,Kuala Lumpur,,MY,69,2.745579958,101.7099990845,Asia/Kuala_Lumpur,SYD,Sydney Kingsford Smith International Airport,Sydney,New South Wales,AU,21,-33.9460983276,151.1770019531,Australia/Sydney
LOWW,LTFM,139,2025-09,VIE,Vienna International Airport,Vienna,Lower-Austria,AT,600,48.1102981567,16.5697002411,Europe/Vienna,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul
LTBA,WMKK,53,2025-09,ISL,Ataturk International Airport,Istanbul,Istanbul,TR,163,40.9768981934,28.8145999908,Europe/Istanbul,KUL,Kuala Lumpur International Airport,Kuala Lumpur,,MY,69,2.745579958,101.7099990845,Asia/Kuala_Lumpur
LTFM,WMKK,53,2025-09,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul,KUL,Kuala Lumpur International Airport,Kuala Lumpur,,MY,69,2.745579958,101.7099990845,Asia/Kuala_Lumpur
KSFO,LTFM,37,2025-09,SFO,San Francisco International Airport,San Francisco,California,US,13,37.6189994812,-122.375,America/Los_Angeles,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul
LPPT,LTBA,37,2025-09,LIS,Lisbon Portela Airport,Lisbon,Lisbon,PT,374,38.7812995911,-9.1359195709,Europe/Lisbon,ISL,Ataturk International Airport,Istanbul,Istanbul,TR,163,40.9768981934,28.8145999908,Europe/Istanbul
LPPT,LTFM,86,2025-09,LIS,Lisbon Portela Airport,Lisbon,Lisbon,PT,374,38.7812995911,-9.1359195709,Europe/Lisbon,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul
EIDW,LTFM,69,2025-09,DUB,Dublin Airport,Dublin,Leinster,IE,242,53.4212989807,-6.270070076,Europe/Dublin,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul
LTBA,OTBD,80,2025-09,ISL,Ataturk International Airport,Istanbul,Istanbul,TR,163,40.9768981934,28.8145999908,Europe/Istanbul,DIA,Doha International Airport,Doha,Baladiyat-ad-Dawḩah,QA,35,25.261100769,51.5651016235,Asia/Qatar
LTFM,OTBD,47,2025-09,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul,DIA,Doha International Airport,Doha,Baladiyat-ad-Dawḩah,QA,35,25.261100769,51.5651016235,Asia/Qatar
LFPB,LTFM,107,2025-09,LBG,Paris-Le Bourget Airport,Paris,Ile-de-France,FR,218,48.9693984985,2.4413900375,Europe/Paris,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul
EDDL,LTFM,106,2025-09,DUS,Dusseldorf International Airport,Dusseldorf,North-Rhine-Westphalia,DE,147,51.2895011902,6.7667798996,Europe/Berlin,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul
EGLL,LTFM,225,2025-09,LHR,London Heathrow Airport,London,England,GB,83,51.4706001282,-0.4619410038,Europe/London,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul
LEMG,LTBA,16,2025-09,AGP,Malaga Airport,Malaga,Andalusia,ES,53,36.6749000549,-4.4991102219,Europe/Madrid,ISL,Ataturk International Airport,Istanbul,Istanbul,TR,163,40.9768981934,28.8145999908,Europe/Istanbul
LEMG,LTFM,59,2025-09,AGP,Malaga Airport,Malaga,Andalusia,ES,53,36.6749000549,-4.4991102219,Europe/Madrid,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul
LFPG,LTFM,136,2025-09,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,392,49.0127983093,2.5499999523,Europe/Paris,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul
LSZH,LTFM,121,2025-09,ZRH,Zurich Airport,Zurich,Zurich,CH,1416,47.4646987915,8.5491695404,Europe/Zurich,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul
LBBG,LIRF,257,2025-09,BOJ,Burgas Airport,Burgas,Burgas,BG,135,42.5695991516,27.5151996613,Europe/Sofia,FCO,Leonardo Da Vinci (Fiumicino) International Airport,Rome,Latium,IT,15,41.8045005798,12.2508001328,Europe/Rome
LIRF,LTFM,105,2025-09,FCO,Leonardo Da Vinci (Fiumicino) International Airport,Rome,Latium,IT,15,41.8045005798,12.2508001328,Europe/Rome,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul
LTBA,LTBA,125,2025-09,ISL,Ataturk International Airport,Istanbul,Istanbul,TR,163,40.9768981934,28.8145999908,Europe/Istanbul,ISL,Ataturk International Airport,Istanbul,Istanbul,TR,163,40.9768981934,28.8145999908,Europe/Istanbul
EDDM,EGSS,37,2025-09,MUC,Munich International Airport,Munich,Bavaria,DE,1487,48.3538017273,11.7861003876,Europe/Berlin,STN,London Stansted Airport,London,England,GB,348,51.8849983215,0.2349999994,Europe/London
LTBA,LTFM,189,2025-09,ISL,Ataturk International Airport,Istanbul,Istanbul,TR,163,40.9768981934,28.8145999908,Europe/Istanbul,IST,Istanbul Airport,Arnavutkoy,Istanbul,TR,325,41.262222,28.727778,Europe/Istanbul
LGAT,LTBA,137,2025-09,HEW,Athen Helenikon Airport,Athens,Attica,GR,69,37.8932991028,23.7261009216,Europe/Athens,ISL,Ataturk International Airport,Istanbul,Istanbul,TR,163,40.9768981934,28.8145999908,Europe/Istanbul
EHAM,LGAT,698,2025-09,AMS,Amsterdam Airport Schiphol,Amsterdam,North-Holland,NL,-11,52.3086013794,4.7638897896,Europe/Amsterdam,HEW,Athen Helenikon Airport,Athens,Attica,GR,69,37.8932991028,23.7261009216,Europe/Athens
LGAT,LIMC,453,2025-09,HEW,Athen Helenikon Airport,Athens,Attica,GR,69,37.8932991028,23.7261009216,Europe/Athens,MXP,Malpensa International Airport,Milan,Lombardy,IT,768,45.6305999756,8.7281103134,Europe/Rome
EDDM,LGAT,818,2025-09,MUC,Munich International Airport,Munich,Bavaria,DE,1487,48.3538017273,11.7861003876,Europe/Berlin,HEW,Athen Helenikon Airport,Athens,Attica,GR,69,37.8932991028,23.7261009216,Europe/Athens
LFPG,LTAI,32,2025-09,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,392,49.0127983093,2.5499999523,Europe/Paris,AYT,Antalya International Airport,Antalya,Antalya,TR,177,36.8987007141,30.8005008698,Europe/Istanbul
LFPB,LTAI,25,2025-09,LBG,Paris-Le Bourget Airport,Paris,Ile-de-France,FR,218,48.9693984985,2.4413900375,Europe/Paris,AYT,Antalya International Airport,Antalya,Antalya,TR,177,36.8987007141,30.8005008698,Europe/Istanbul
LTAI,OMDB,58,2025-09,AYT,Antalya International Airport,Antalya,Antalya,TR,177,36.8987007141,30.8005008698,Europe/Istanbul,DXB,Dubai International Airport,Dubai,Dubai,AE,34,25.2527999878,55.3643989563,Asia/Dubai
LBBG,LTAI,250,2025-09,BOJ,Burgas Airport,Burgas,Burgas,BG,135,42.5695991516,27.5151996613,Europe/Sofia,AYT,Antalya International Airport,Antalya,Antalya,TR,177,36.8987007141,30.8005008698,Europe/Istanbul
EGSS,LTAI,260,2025-09,STN,London Stansted Airport,London,England,GB,348,51.8849983215,0.2349999994,Europe/London,AYT,Antalya International Airport,Antalya,Antalya,TR,177,36.8987007141,30.8005008698,Europe/Istanbul
EGSS,LEPA,387,2025-09,STN,London Stansted Airport,London,England,GB,348,51.8849983215,0.2349999994,Europe/London,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic Islands,ES,27,39.551700592,2.7388100624,Europe/Madrid
EIDW,LOWW,144,2025-09,DUB,Dublin Airport,Dublin,Leinster,IE,242,53.4212989807,-6.270070076,Europe/Dublin,VIE,Vienna International Airport,Vienna,Lower-Austria,AT,600,48.1102981567,16.5697002411,Europe/Vienna
EIDW,LEPA,244,2025-09,DUB,Dublin Airport,Dublin,Leinster,IE,242,53.4212989807,-6.270070076,Europe/Dublin,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic Islands,ES,27,39.551700592,2.7388100624,Europe/Madrid
LEPA,LIRF,101,2025-09,PMI,Palma De Mallorca Airport,Palma De Mallorca,Balearic Islands,ES,27,39.551700592,2.7388100624,Europe/Madrid,FCO,Leonardo Da Vinci (Fiumicino) International Airport,Rome,Latium,IT,15,41.8045005798,12.2508001328,Europe/Rome
LGAT,LOWW,565,2025-09,HEW,Athen Helenikon Airport,Athens,Attica,GR,69,37.8932991028,23.7261009216,Europe/Athens,VIE,Vienna International Airport,Vienna,Lower-Austria,AT,600,48.1102981567,16.5697002411,Europe/Vienna
EGSS,LOWW,180,2025-09,STN,London Stansted Airport,London,England,GB,348,51.8849983215,0.2349999994,Europe/London,VIE,Vienna International Airport,Vienna,Lower-Austria,AT,600,48.1102981567,16.5697002411,Europe/Vienna
EGSS,LEMD,185,2025-09,STN,London Stansted Airport,London,England,GB,348,51.8849983215,0.2349999994,Europe/London,MAD,Madrid Barajas International Airport,Madrid,Madrid,ES,2001,40.4936,-3.56676,Europe/Madrid
RKSI,WMKK,284,2025-09,ICN,Incheon International Airport,Seoul,Incheon,KR,23,37.4691009521,126.4509963989,Asia/Seoul,KUL,Kuala Lumpur International Airport,Kuala Lumpur,,MY,69,2.745579958,101.7099990845,Asia/Kuala_Lumpur
RJTT,RKSI,188,2025-09,HND,Tokyo International Airport,Tokyo,Tokyo,JP,35,35.5522994995,139.7799987793,Asia/Tokyo,ICN,Incheon International Airport,Seoul,Incheon,KR,23,37.4691009521,126.4509963989,Asia/Seoul
RJBH,RKSI,14,2025-09,HIW,Hiroshimanishi Airport,,Hiroshima,JP,15,34.3669013977,132.4140014648,Asia/Tokyo,ICN,Incheon International Airport,Seoul,Incheon,KR,23,37.4691009521,126.4509963989,Asia/Seoul
VTBS,WMKK,474,2025-09,BKK,Suvarnabhumi Airport,Bangkok,Samut-Prakan,TH,5,13.6810998917,100.7470016479,Asia/Bangkok,KUL,Kuala Lumpur International Airport,Kuala Lumpur,,MY,69,2.745579958,101.7099990845,Asia/Kuala_Lumpur
RPLL,WMKK,358,2025-09,MNL,Ninoy Aquino International Airport,Manila,,PH,75,14.508600235,121.019996643,Asia/Manila,KUL,Kuala Lumpur International Airport,Kuala Lumpur,,MY,69,2.745579958,101.7099990845,Asia/Kuala_Lumpur
RPLL,RPLL,629,2025-09,MNL,Ninoy Aquino International Airport,Manila,,PH,75,14.508600235,121.019996643,Asia/Manila,MNL,Ninoy Aquino International Airport,Manila,,PH,75,14.508600235,121.019996643,Asia/Manila
VTBS,WSSS,1141,2025-09,BKK,Suvarnabhumi Airport,Bangkok,Samut-Prakan,TH,5,13.6810998917,100.7470016479,Asia/Bangkok,SIN,Singapore Changi International Airport,Singapore,North-East,SG,22,1.3501900434,103.9940032959,Asia/Singapore
PHNL,YSSY,161,2025-09,HNL,Honolulu International Airport,Honolulu,Hawaii,US,13,21.3187007904,-157.9219970703,Pacific/Honolulu,SYD,Sydney Kingsford Smith International Airport,Sydney,New South Wales,AU,21,-33.9460983276,151.1770019531,Australia/Sydney
WSSS,YSSY,569,2025-09,SIN,Singapore Changi International Airport,Singapore,North-East,SG,22,1.3501900434,103.9940032959,Asia/Singapore,SYD,Sydney Kingsford Smith International Airport,Sydney,New South Wales,AU,21,-33.9460983276,151.1770019531,Australia/Sydney
PHNL,WSSS,18,2025-09,HNL,Honolulu International Airport,Honolulu,Hawaii,US,13,21.3187007904,-157.9219970703,Pacific/Honolulu,SIN,Singapore Changi International Airport,Singapore,North-East,SG,22,1.3501900434,103.9940032959,Asia/Singapore
WSSS,YBBN,318,2025-09,SIN,Singapore Changi International Airport,Singapore,North-East,SG,22,1.3501900434,103.9940032959,Asia/Singapore,BNE,Brisbane International Airport,Brisbane,Queensland,AU,13,-27.3841991425,153.1170043945,Australia/Brisbane
RJTT,WSSS,419,2025-09,HND,Tokyo International Airport,Tokyo,Tokyo,JP,35,35.5522994995,139.7799987793,Asia/Tokyo,SIN,Singapore Changi International Airport,Singapore,North-East,SG,22,1.3501900434,103.9940032959,Asia/Singapore
RPLL,WSSS,632,2025-09,MNL,Ninoy Aquino International Airport,Manila,,PH,75,14.508600235,121.019996643,Asia/Manila,SIN,Singapore Changi International Airport,Singapore,North-East,SG,22,1.3501900434,103.9940032959,Asia/Singapore
EGLL,VHHH,161,2025-09,LHR,London Heathrow Airport,London,England,GB,83,51.4706001282,-0.4619410038,Europe/London,HKG,Chek Lap Kok International Airport,Hong Kong,,HK,28,22.3089008331,113.915000916,Asia/Hong_Kong
CYVR,VHHH,183,2025-09,YVR,Vancouver International Airport,Vancouver,British Columbia,CA,14,49.193901062,-123.1839981079,America/Vancouver,HKG,Chek Lap Kok International Airport,Hong Kong,,HK,28,22.3089008331,113.915000916,Asia/Hong_Kong
VHHH,YSSY,539,2025-09,HKG,Chek Lap Kok International Airport,Hong Kong,,HK,28,22.3089008331,113.915000916,Asia/Hong_Kong,SYD,Sydney Kingsford Smith International Airport,Sydney,New South Wales,AU,21,-33.9460983276,151.1770019531,Australia/Sydney
OMDB,VHHH,223,2025-09,DXB,Dubai International Airport,Dubai,Dubai,AE,34,25.2527999878,55.3643989563,Asia/Dubai,HKG,Chek Lap Kok International Airport,Hong Kong,,HK,28,22.3089008331,113.915000916,Asia/Hong_Kong
LFPG,ZBAA,80,2025-09,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,392,49.0127983093,2.5499999523,Europe/Paris,PEK,Beijing Capital International Airport,Beijing,Beijing,CN,116,40.0801010132,116.5849990845,Asia/Shanghai
LFPB,ZBAA,64,2025-09,LBG,Paris-Le Bourget Airport,Paris,Ile-de-France,FR,218,48.9693984985,2.4413900375,Europe/Paris,PEK,Beijing Capital International Airport,Beijing,Beijing,CN,116,40.0801010132,116.5849990845,Asia/Shanghai
KSFO,RJBH,97,2025-09,SFO,San Francisco International Airport,San Francisco,California,US,13,37.6189994812,-122.375,America/Los_Angeles,HIW,Hiroshimanishi Airport,,Hiroshima,JP,15,34.3669013977,132.4140014648,Asia/Tokyo
KSFO,VHHH,175,2025-09,SFO,San Francisco International Airport,San Francisco,California,US,13,37.6189994812,-122.375,America/Los_Angeles,HKG,Chek Lap Kok International Airport,Hong Kong,,HK,28,22.3089008331,113.915000916,Asia/Hong_Kong
VHHH,VIDP,261,2025-09,HKG,Chek Lap Kok International Airport,Hong Kong,,HK,28,22.3089008331,113.915000916,Asia/Hong_Kong,DEL,Indira Gandhi International Airport,New Delhi,NCT,IN,777,28.5664997101,77.1031036377,Asia/Kolkata
VHHH,YBBN,131,2025-09,HKG,Chek Lap Kok International Airport,Hong Kong,,HK,28,22.3089008331,113.915000916,Asia/Hong_Kong,BNE,Brisbane International Airport,Brisbane,Queensland,AU,13,-27.3841991425,153.1170043945,Australia/Brisbane
LFPB,VHHH,49,2025-09,LBG,Paris-Le Bourget Airport,Paris,Ile-de-France,FR,218,48.9693984985,2.4413900375,Europe/Paris,HKG,Chek Lap Kok International Airport,Hong Kong,,HK,28,22.3089008331,113.915000916,Asia/Hong_Kong
LFPG,VHHH,52,2025-09,CDG,Charles de Gaulle International Airport,Paris,Ile-de-France,FR,392,49.0127983093,2.5499999523,Europe/Paris,HKG,Chek Lap Kok International Airport,Hong Kong,,HK,28,22.3089008331,113.915000916,Asia/Hong_Kong
RJAA,VHHH,917,2025-09,NRT,Narita International Airport,Tokyo,Chiba,JP,141,35.7647018433,140.3860015869,Asia/Tokyo,HKG,Chek Lap Kok International Airport,Hong Kong,,HK,28,22.3089008331,113.915000916,Asia/Hong_Kong
EGCC,VHHH,25,2025-09,MAN,Manchester Airport,Manchester,England,GB,257,53.3536987305,-2.2749500275,Europe/London,HKG,Chek Lap Kok International Airport,Hong Kong,,HK,28,22.3089008331,113.915000916,Asia/Hong_Kong
KJFK,VHHH,139,2025-09,JFK,John F Kennedy International Airport,New York,New York,US,13,40.63980103,-73.77890015,America/New_York,HKG,Chek Lap Kok International Airport,Hong Kong,,HK,28,22.3089008331,113.915000916,Asia/Hong_Kong
LSZH,VHHH,64,2025-09,ZRH,Zurich Airport,Zurich,Zurich,CH,1416,47.4646987915,8.5491695404,Europe/Zurich,HKG,Chek Lap Kok International Airport,Hong Kong,,HK,28,22.3089008331,113.915000916,Asia/Hong_Kong
VOBL,VOBL,485,2025-09,BLR,Bengaluru International Airport,Bangalore,Karnataka,IN,3000,13.1978998184,77.7062988281,Asia/Kolkata,BLR,Bengaluru International Airport,Bangalore,Karnataka,IN,3000,13.1978998184,77.7062988281,Asia/Kolkata
VABB,VABB,926,2025-09,BOM,Chhatrapati Shivaji International Airport,Mumbai,Maharashtra,IN,37,19.0886993408,72.8678970337,Asia/Kolkata,BOM,Chhatrapati Shivaji International Airport,Mumbai,Maharashtra,IN,37,19.0886993408,72.8678970337,Asia/Kolkata
OMDB,VIDP,336,2025-09,DXB,Dubai International Airport,Dubai,Dubai,AE,34,25.2527999878,55.3643989563,Asia/Dubai,DEL,Indira Gandhi International Airport,New Delhi,NCT,IN,777,28.5664997101,77.1031036377,Asia/Kolkata
VIDP,VTBS,418,2025-09,DEL,Indira Gandhi International Airport,New Delhi,NCT,IN,777,28.5664997101,77.1031036377,Asia/Kolkata,BKK,Suvarnabhumi Airport,Bangkok,Samut-Prakan,TH,5,13.6810998917,100.7470016479,Asia/Bangkok
EIDW,KEWR,173,2025-09,DUB,Dublin Airport,Dublin,Leinster,IE,242,53.4212989807,-6.270070076,Europe/Dublin,EWR,Newark Liberty International Airport,Newark,New Jersey,US,18,40.6925010681,-74.1687011719,America/New_York
KJFK,KPHL,17,2025-09,JFK,John F Kennedy International Airport,New York,New York,US,13,40.63980103,-73.77890015,America/New_York,PHL,Philadelphia International Airport,Philadelphia,Pennsylvania,US,36,39.8718986511,-75.2410964966,America/New_York
KIWA,KNZY,22,2025-09,AZA,Phoenix-Mesa-Gateway Airport,Phoenix,Arizona,US,1382,33.30780029,-111.6549988,America/Phoenix,NZY,North Island Naval Air Station-Halsey Field,San Diego,California,US,26,32.69919968,-117.2149963,America/Los_Angeles
KBFI,KORD,747,2025-09,BFI,Boeing Field King County International Airport,Seattle,Washington,US,21,47.5299987793,-122.3020019531,America/Los_Angeles,ORD,Chicago O'Hare International Airport,Chicago,Illinois,US,672,41.97859955,-87.90480042,America/Chicago
KDEN,KHND,428,2025-09,DEN,Denver International Airport,Denver,Colorado,US,5431,39.8616981506,-104.672996521,America/Denver,HSH,Henderson Executive Airport,Las Vegas,Nevada,US,2492,35.9728012085,-115.1340026855,America/Los_Angeles
KDEN,KLAS,528,2025-09,DEN,Denver International Airport,Denver,Colorado,US,5431,39.8616981506,-104.672996521,America/Denver,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181,36.08010101,-115.1520004,America/Los_Angeles
KNZY,KORD,530,2025-09,NZY,North Island Naval Air Station-Halsey Field,San Diego,California,US,26,32.69919968,-117.2149963,America/Los_Angeles,ORD,Chicago O'Hare International Airport,Chicago,Illinois,US,672,41.97859955,-87.90480042,America/Chicago
KBFI,KBFI,2026,2025-09,BFI,Boeing Field King County International Airport,Seattle,Washington,US,21,47.5299987793,-122.3020019531,America/Los_Angeles,BFI,Boeing Field King County International Airport,Seattle,Washington,US,21,47.5299987793,-122.3020019531,America/Los_Angeles
CYVR,KDFW,112,2025-09,YVR,Vancouver International Airport,Vancouver,British Columbia,CA,14,49.193901062,-123.1839981079,America/Vancouver,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,Texas,US,607,32.8968009949,-97.0380020142,America/Chicago
CYVR,KORD,275,2025-09,YVR,Vancouver International Airport,Vancouver,British Columbia,CA,14,49.193901062,-123.1839981079,America/Vancouver,ORD,Chicago O'Hare International Airport,Chicago,Illinois,US,672,41.97859955,-87.90480042,America/Chicago
KFLL,KORD,414,2025-09,FLL,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,Florida,US,9,26.072599411,-80.1527023315,America/New_York,ORD,Chicago O'Hare International Airport,Chicago,Illinois,US,672,41.97859955,-87.90480042,America/Chicago
KCLT,KEWR,548,2025-09,CLT,Charlotte Douglas International Airport,Charlotte,North Carolina,US,748,35.2140007019,-80.9430999756,America/New_York,EWR,Newark Liberty International Airport,Newark,New Jersey,US,18,40.6925010681,-74.1687011719,America/New_York
KCLT,KRDU,597,2025-09,CLT,Charlotte Douglas International Airport,Charlotte,North Carolina,US,748,35.2140007019,-80.9430999756,America/New_York,RDU,Raleigh Durham International Airport,Raleigh/Durham,North Carolina,US,435,35.8776016235,-78.7874984741,America/New_York
KBOS,KDFW,499,2025-09,BOS,General Edward Lawrence Logan International Airport,Boston,Massachusetts,US,20,42.36429977,-71.00520325,America/New_York,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,Texas,US,607,32.8968009949,-97.0380020142,America/Chicago
KBWI,KIAD,82,2025-09,BWI,Baltimore/Washington International Thurgood Marshal Airport,Baltimore,Maryland,US,146,39.17539978,-76.66829681,America/New_York,IAD,Washington Dulles International Airport,Dulles,Virginia,US,312,38.94449997,-77.45580292,America/New_York
KBTF,KLAS,229,2025-09,BTF,Skypark Airport,Bountiful,Utah,US,4234,40.8694000244,-111.927001953,America/Denver,LAS,Harry Reid International Airport,Las Vegas,Nevada,US,2181,36.08010101,-115.1520004,America/Los_Angeles
KAUS,KTPA,211,2025-09,AUS,Austin Bergstrom International Airport,Austin,Texas,US,542,30.1944999695,-97.6698989868,America/Chicago,TPA,Tampa International Airport,Tampa,Florida,US,26,27.9755001068,-82.533203125,America/New_York
KMDW,KPDX,161,2025-09,MDW,Chicago Midway International Airport,Chicago,Illinois,US,620,41.7859992981,-87.7524032593,America/Chicago,PDX,Portland International Airport,Portland,Oregon,US,31,45.58869934,-122.5979996,America/Los_Angeles
CYVR,KBTF,41,2025-09,YVR,Vancouver International Airport,Vancouver,British Columbia,CA,14,49.193901062,-123.1839981079,America/Vancouver,BTF,Skypark Airport,Bountiful,Utah,US,4234,40.8694000244,-111.927001953,America/Denver
CYVR,KSLC,88,2025-09,YVR,Vancouver International Airport,Vancouver,British Columbia,CA,14,49.193901062,-123.1839981079,America/Vancouver,SLC,Salt Lake City International Airport,Salt Lake City,Utah,US,4227,40.7883987427,-111.9779968262,America/Denver
